(4957) Brucemurray,97.5,254.9,35,0.22,1.22,1.57,49.8,0.503,1.91,1.96,15.1
(5011) Ptah,105.9,10.6,7.4,0.5,0.82,1.64,79.5,0.471,2.45,2.09,16.7
-5131,135.9,110.3,36.4,0.57,0.64,1.49,249.3,0.544,2.33,1.81,14.8
(5143) Heracles,228.2,309.1,9,0.77,0.42,1.84,45.5,0.396,3.25,2.49,14.1
-5189,160,135.1,3.6,0.48,0.81,1.55,155.6,0.51,2.29,1.93,17.8
(5324) Lyapunov,321.1,352.2,19.6,0.6,1.18,2.99,25.3,0.191,4.79,5.16,15.3
(5332) Davidaguilar,306.1,142.8,25.5,0.46,1.18,2.16,339.6,0.31,3.15,3.18,15
(5370) Taranis,161.3,177.8,19.2,0.64,1.21,3.32,25.5,0.163,5.44,6.05,15.2
(5381) Sekhmet,37.4,58.5,49,0.3,0.67,0.95,345.4,1.069,1.23,0.92,16.7
-5496,118,101,68,0.64,0.89,2.44,296,0.259,3.98,3.8,16.2
-5587,87,189.8,18.1,0.54,1.09,2.4,103.9,0.265,3.71,3.72,13.9
-5590,34.5,216.3,14.2,0.28,0.71,0.99,98.7,1.007,1.26,0.98,19.9
-5604,82.7,311.9,4.7,0.41,0.55,0.93,269.9,1.101,1.31,0.89,17.4
(5620) Jasonwheeler,153.8,128.6,7.9,0.42,1.25,2.16,167.7,0.311,3.07,3.17,17.1
(5626) Melissabrucker,231.8,173.1,3.8,0.45,1.2,2.19,139.5,0.303,3.19,3.25,14.3
-5645,48.3,45.7,13.5,0.39,0.83,1.35,39.5,0.625,1.88,1.58,17.2
-5646,335.8,14.1,7.9,0.44,1.21,2.14,252.2,0.314,3.08,3.14,15.5
(5653) Camarillo,122.6,9.9,6.9,0.3,1.25,1.79,64,0.41,2.34,2.4,16.2
-5660,127,302.1,38.1,0.76,0.42,1.79,275.5,0.413,3.15,2.39,15.4
-5693,259,97,5.1,0.59,0.53,1.27,65.5,0.688,2.01,1.43,16.8
(5731) Zeus,218.4,280.6,11.2,0.65,0.79,2.27,108.5,0.289,3.74,3.41,15.5
(5751) Zao,25.5,121.6,16.1,0.43,1.21,2.1,254.3,0.324,3,3.05,15
(5786) Talos,8.4,161.3,23.2,0.83,0.19,1.08,277.6,0.876,1.98,1.12,17.2
(5797) Bivoj,168.6,298.9,4.2,0.44,1.05,1.89,278.1,0.378,2.73,2.61,18.9
-5828,152.8,125.4,30.1,0.69,0.52,1.7,57.6,0.445,2.88,2.21,16
-5836,78.1,238.7,7.9,0.54,1.13,2.44,59.6,0.258,3.75,3.81,15
(5863) Tara,115.6,168.8,19.5,0.51,1.1,2.22,166.9,0.298,3.35,3.31,15.8
(5869) Tanith,230.8,227.8,17.9,0.32,1.23,1.81,151.6,0.404,2.39,2.44,17.2
(5879) Almeria,355.8,145.8,21.6,0.29,1.15,1.62,283.1,0.476,2.09,2.07,17.6
